"Adj Close","Open"
134.583038,158.059998
134.540909,160
135.029541,158.660004
136.12468,160.080002
135.973007,161.699997
135.223312,161.020004
135.888779,160.559998
135.833893,161.080002
136.551865,161.020004
136.416779,161.740005
136.703934,161.710007
137.303635,161.639999
137.700668,162.559998
136.408234,161.589996
138.215958,163.130005
137.97937,163.779999
138.604431,163.820007
138.815582,164.759995
138.520004,164.050003
138.038544,164.279999
137.878021,162.660004
136.036667,163.740005
135.6987,160.729996
137.151581,161.399994
137.920242,162.690002
136.999603,163.259995
137.937103,161.850006
137.608871,163.470001
137.448105,163.130005
138.251923,163.369995
137.355011,164.070007
137.312698,162.25
137.795029,162.610001
138.971237,163.720001
139.571899,164.669998
139.927246,165.190002
139.901886,165.720001
138.666565,166.009995
137.211151,163.580002
137.355011,162.100006
138.852737,163
136.627319,164.119995
135.400452,160.669998
136.610336,161.080002
137.380402,161.669998
138.785034,163.429993
138.668091,163.610001
138.905258,163.839996
139.557312,164.300003
139.421799,164.940002
139.464157,165.009995
138.329391,164.080002
139.023773,164.130005
139.726654,164.619995
140.107758,164.919998
139.921448,165.300003
139.515045,165.160004
139.667358,163.970001
138.651245,164.660004
139.75206,164.509995
140.023041,165.020004
140.336365,165.289993
141.250931,166.309998
141.462616,167.100006
140.666687,167.089996
139.345612,165.779999
139.753937,164.160004
139.838882,164.139999
138.658783,164.699997
140.068054,163.949997
140.23793,165.089996
140.78978,165.289993
141.333176,166.449997
141.010498,166.539993
141.596329,166.470001
141.723557,166.600006
141.952805,167.25
141.800018,166.940002
141.893509,166.889999
142.750931,167.509995
143.548965,168.580002
143.684875,169.119995
143.778183,169.149994
142.929306,168.75
142.029282,168.289993
142.309387,167.539993
142.368942,167.389999
142.63208,167.429993
143.421616,168.050003
143.557526,169.020004
143.826248,169.25
143.681671,169.059998
142.797028,168.830002
143.145752,167.520004
142.975662,168.380005
143.052094,167.759995
142.814056,167.910004
143.928314,168.289993
144.098511,169.309998
145.008698,169.850006
144.489822,169.880005
143.630661,169.580002
144.251648,169.179993
143.724167,167.889999
143.928314,168.770004
144.85556,170.149994
144.932159,170.509995
145.519012,170.960007
144.27713,170.809998
145.258133,169.949997
144.917496,170.100006
145.39444,170.559998
145.241119,170.809998
145.138885,170.660004
144.04892,169.770004
144.261841,169.229996
143.725281,169.889999
143.469849,169.270004
140.753281,167.270004
140.140244,164.800003
140.787445,164.800003
139.586746,164.800003
139.82518,163.460007
139.271698,164.850006
140.79599,163.669998
140.974823,165.960007
140.923691,165.279999
141.77533,166
142.294693,166.690002
141.907394,167.419998
143.366119,167.25
144.074173,168.639999
144.679901,168.720001
145.174683,169.809998
144.910172,170.009995
145.549988,170.559998
145.814484,170.820007
145.882736,171.149994
145.677963,170.399994
145.771744,170.899994
145.515884,170.940002
145.63533,171.380005
145.584122,170.910004
146.087387,170.520004
145.925354,171.039993
145.123459,170.789993
145.59259,170.169998
145.456085,169.889999
144.935806,170.380005
145.294098,170.059998
146.198364,169.960007
146.368912,171.570007
147.247665,172.009995
147.463913,173
146.57457,172.350006
145.548523,170.850006
146.899536,170.360001
144.65921,171.5
145.967468,169.789993
145.651093,169.179993
145.428818,170.449997
143.385025,169.910004
143.359421,167.389999
145.129486,168.889999
145.001266,170.440002
142.683823,168.729996
145.04393,166.869995
142.239227,169.160004
141.272964,166.389999
139.323242,165.089996
139.408813,163.669998
137.912384,161.190002
137.655792,159
139.767975,162.679993
139.93895,162.350006
141.777405,164.449997
140.563171,166.169998
142.333313,166.050003
143.436356,166.600006
143.556122,167.229996
145.078125,168.479996
144.855804,170.009995
146.737106,169.630005
148.319031,173.339996
148.242126,173.570007
148.327621,173.080002
149.25975,174.589996
149.892471,174.75
150.140442,175.240005
150.456833,175.619995
150.516708,175.979996
150.533783,175.259995
150.875793,176.25
150.798904,176.360001
150.918579,176.059998
151.320511,176.529999
151.294815,176.850006
151.568604,176.110001
152.338287,178.520004
152.424088,178.130005
152.561234,178.160004
152.60405,177.960007
152.681198,178.119995
152.252594,177.539993
153.075546,177.679993
153.418488,178.589996
153.307098,178.729996
153.889893,179.279999
153.058426,178.960007
152.561234,176.779999
150.272293,177.5
150.906662,175.889999
148.309097,174.770004
147.27179,173.75
146.465988,171.270004
148.814911,171.270004
152.415482,175.979996
152.624237,177.789993
154.093323,178.220001
154.668976,179.869995
154.668976,180.190002
154.806412,180.490005
154.737686,179.880005
154.179214,179.630005
152.821762,179.820007
152.873398,178.649994
150.210083,177.059998
148.96431,175.100006
150.85437,174.850006
153.57785,177.259995
152.254807,178.979996
151.412918,177.440002
151.189438,177.720001
149.539886,173.440002
148.680817,174.740005
150.19252,172.570007
150.390244,175.229996
150.777206,174.25
152.98703,175.919998
151.68866,177.710007
151.766083,176.160004
149.263824,173.5
147.65596,174.550003
149.530411,172.160004
147.423706,173.199997
148.988678,171.949997
151.619827,174.130005
151.791855,175.800003
153.528702,177.279999
153.133224,178.820007
152.273285,177.179993
153.494385,178.169998
153.6577,178.089996
154.637924,179.270004
155.067932,180
155.265732,180.059998
155.179733,180.179993
154.852936,179.869995
156.180725,179.149994
155.991013,180.710007
156.844635,181.029999
156.887711,181.809998
156.930847,181.919998
156.223816,181.929993
157.508575,181.369995
156.81012,182.229996
155.870346,181.410004
156.206573,181.25
153.818298,180.119995
155.025391,178.529999
152.343872,178.380005
152.050827,176.979996
154.309692,177.240005
153.094009,178.389999
155.008102,178.25
153.90451,178.789993
155.82724,177.910004
154.904663,180.179993
156.296036,180.460007
156.201096,181.050003
155.320099,180.649994
152.806717,179.949997
152.426727,176.149994
152.711716,176.330002
154.939987,178.309998
153.376785,178.520004
152.651276,177.539993
153.160858,176.699997
154.24913,176.320007
154.102295,178.770004
154.387253,178.600006
154.948669,178.660004
155.786514,179.669998
155.156006,180.169998
155.622406,179.580002
156.226913,180.830002
156.252975,180.669998
153.787994,179.270004
155.59436,179.309998
154.928909,180.699997
155.620285,179.649994
155.888184,179.440002
156.035049,180.5
155.715271,181.460007
156.294403,180.360001
155.628937,179.800003
153.995407,179.699997
155.481964,179.210007
155.9487,180.339996
154.71286,180.229996
154.176895,179.869995
154.946121,178.119995
157.167328,181.139999
156.501862,181.770004
156.190689,180.100006
156.216599,180.850006
157.763672,181.809998
158.060699,182.240005
158.233948,182.429993
158.450485,182.919998
158.259949,183.229996
158.329239,182.619995
157.870209,182.509995
156.233063,181.929993
157.229248,180.770004
157.029999,181.110001
156.007965,181.169998
156.259125,181
156.042572,180.080002
156.674789,180.850006
155.228333,180.179993
154.613388,179.080002
154.015717,178.509995
153.929047,177.820007
155.964645,178.380005
156.466934,180.690002
155.159042,179.860001
154.266907,177.889999
155.228333,178.070007
155.46228,179.660004
157.064713,180.210007
156.117996,180.639999
157.125381,181.029999
157.299133,181.119995
155.813995,180.559998
155.154053,180.050003
155.570847,179.210007
152.539871,177.600006
152.696228,177
154.06839,177.570007
153.764389,177.789993
153.4431,175.589996
154.268143,176.880005
151.983978,176.110001
152.209808,177.149994
154.077118,177.220001
155.979065,178.830002
156.613052,179.449997
156.621689,180.320007
157.255707,181.199997
156.944443,180.490005
157.074905,180.949997
155.579681,179.690002
154.997253,178.429993
154.00621,178.330002
152.580627,177.229996
151.459167,174.470001
153.093521,174.860001
154.09317,176.330002
154.058411,177.039993
153.588989,177.669998
152.780563,176.820007
152.406738,175.789993
152.441437,175.839996
151.45047,175.479996
151.120132,173.889999
153.163055,174.800003
151.354874,174.589996
151.441803,172.830002
151.528748,173.990005
152.041626,174.169998
152.73703,174.240005
152.415375,175.279999
151.033203,174.330002
147.973206,172.25
143.385971,167.789993
138.126968,155.899994
136.478653,163.330002
141.85965,160.389999
145.165054,164.860001
145.060318,165.720001
144.057404,165.350006
139.941101,161.399994
142.557404,162.929993
142.740479,164.330002
140.385742,161.419998
143.821976,163.809998
141.737534,166.529999
142.496292,162.539993
143.368408,162.899994
142.827789,164.460007
144.868546,164.360001
146.089508,166.460007
145.478973,167.419998
142.908127,164
144.096512,164.669998
142.436218,162.619995
142.077988,163.259995
141.448807,161.119995
142.331497,163.839996
139.631241,162.039993
140.015717,159.979996
142.104233,162.039993
141.990692,163.009995
143.816879,160.350006
146.438446,165.740005
146.534622,167.740005
147.635605,168.600006
148.876434,168.669998
149.21727,170.619995
149.575531,170.729996
149.112411,170.25
147.74054,170.5
149.70665,169.399994
150.266129,171.440002
150.475937,171.279999
150.379822,171.589996
149.916458,172.440002
152.81897,172.559998
154.191513,176
153.885513,176.240005
153.579529,175.330002
155.336746,176.009995
155.074524,177.029999
154.296448,177.639999
155.72142,176.869995
156.551971,177.919998
156.18483,179.570007
156.176056,178.75
156.61319,178.490005
155.109482,178.5
155.424286,176.979996
154.92601,178.169998
152.705353,176.089996
150.904327,174.070007
153.011322,172.5
153.133728,175.600006
155.380493,175.679993
155.31926,177.179993
156.172745,178.169998
155.891998,177.880005
156.10257,176.669998
156.058685,178.009995
156.03241,177.800003
155.444794,178.130005
156.830521,177.919998
155.49736,178.639999
153.339767,177.660004
156.488434,175.25
155.541229,178.020004
154.164215,175.679993
153.480118,175.440002
154.260666,175.179993
151.497879,173.649994
152.524078,172.970001
153.892273,174.910004
155.804367,176.429993
153.576584,178.149994
150.330887,173.839996
151.429672,172.279999
152.977036,173.100006
154.559418,175.220001
154.040695,175.660004
153.829803,174.490005
155.587997,176.190002
154.550674,176.570007
152.959427,175.089996
150.585739,171.050003
150.67366,171.690002
148.519806,168.919998
145.020889,165.960007
143.508759,165.960007
144.027451,164.160004
145.0121,165.190002
141.847244,165.539993
143.816498,162.020004
140.452927,159.259995
140.751968,161.449997
138.632141,157.25
139.503036,157.809998
141.429291,160.910004
139.590927,160.410004
142.088959,159.5
140.118668,160.570007
141.182999,160.679993
144.578247,161.610001
144.551849,163.389999
141.974686,162.699997
143.549026,162.419998
144.375916,162.820007
142.44075,163.869995
141.042252,160.110001
140.94548,158.539993
140.197922,160.979996
137.919693,156.800003
140.716797,158.160004
142.669479,161.759995
145.070816,163.429993
144.710159,165.330002
144.52742,163.179993
146.505096,165.350006
144.924667,165.610001
145.383759,162.600006
147.299698,165.029999
146.805298,167.839996
145.639847,166.160004
148.782913,166.009995
149.109497,168.020004
149.515701,168.729996
150.107208,169.529999
150.636948,169.369995
149.754059,169.800003
150.107208,170.410004
150.142532,170.669998
152.058395,171.470001
152.21727,171.699997
152.42038,171.610001
153.153137,172.210007
154.450958,173.460007
155.446381,175.270004
155.729538,175.619995
155.455215,175.300003
154.66777,175.220001
154.782745,173.850006
154.941986,175.130005
155.782547,174.490005
156.508087,177.110001
156.286942,176.929993
157.242462,175.710007
156.711578,177.630005
155.561356,176.080002
156.640762,175.860001
155.092438,175.779999
155.41983,176.25
155.225159,176.119995
156.685059,175.729996
158.304138,178
158.472244,179.029999
158.206711,178.990005
159.180603,178.130005
159.658722,180.139999
160.03949,180
159.109741,180.639999
159.286865,179.610001
158.968124,179.229996
159.056686,179.839996
159.596802,179.119995
157.781693,179.059998
157.241592,177.399994
158.224274,178.080002
156.984787,177.479996
156.11705,176.380005
156.223251,176.830002
157.020187,175.690002
156.701477,177.25
158.667038,177.720001
156.984787,178.699997
157.091003,177.809998
155.373291,176.899994
156.949326,175.690002
155.444122,176.910004
155.506149,175.080002
154.664993,174.949997
155.279846,174.720001
155.297638,174.839996
157.145752,175.759995
158.407486,177.5
158.229752,178.490005
158.602951,178.220001
157.847687,178.979996
157.918823,176.979996
158.407486,177.300003
158.211945,177.869995
159.207138,178.490005
159.384964,179.460007
159.989059,179.669998
159.829147,179.369995
158.789566,178.699997
157.590057,178
157.101334,177
156.888092,177.25
157.678879,175.729996
157.15802,177.149994
158.297638,178.399994
158.529099,178.119995
158.09288,178.229996
160.087143,179.020004
154.576187,174.550003
152.421555,172.479996
154.754272,172.850006
157.264938,175.160004
159.366043,177.050003
159.642059,178.779999
158.662704,178.580002
159.348206,177.610001
159.179108,179.149994
161.413727,180.009995
162.143829,181.860001
163.274536,183.009995
163.461456,183.679993
164.672333,185.059998
164.721298,185.350006
164.899475,184.830002
165.202347,185.009995
165.523178,185.899994
164.810394,185.539993
165.282608,185
164.658905,185.270004
164.471786,184.610001
164.454041,185.139999
164.275757,184.279999
164.05304,183.850006
163.821442,184.350006
163.019501,183.699997
163.367065,182.850006
163.447235,183.5
165.059891,184.399994
165.077682,185.5
165.14006,185.380005
164.935104,185.399994
165.986465,185.699997
165.629974,186.139999
166.18248,186.399994
165.505356,186.169998
165.808258,185.770004
166.022095,185.970001
165.696732,185.300003
165.517822,184.949997
165.678757,185.699997
165.106522,185.059998
164.847244,184.279999
164.35553,184.619995
165.258514,183.830002
164.972382,184.929993
164.462769,184.25
164.605804,183.729996
165.2854,184.940002
165.696732,185.110001
165.696732,185.369995
165.249588,184.679993
161.753601,183.570007
163.890503,180.089996
161.655243,182.059998
161.324463,180.839996
162.960632,180.369995
162.122162,181.5
162.131073,181.880005
162.193771,181.809998
163.636169,181.660004
164.531967,183.660004
163.421143,183.410004
161.925095,181.509995
163.044891,180.580002
164.03035,182.360001
162.346146,182.820007
163.743668,182.130005
163.331558,182.309998
162.579025,182.619995
163.636169,182.160004
163.510742,182.339996
163.242004,182.800003
164.048248,182.220001
162.328171,182.860001
162.480453,181
162.005722,180.130005
162.408829,182
161.898209,181.169998
162.480453,181.940002
163.044891,181.850006
162.632706,181.720001
162.507294,180.600006
163.170853,182.360001
162.740387,181.820007
163.000473,180.600006
162.785202,182.300003
162.632782,181.820007
162.462372,181.580002
161.520874,181.520004
160.830368,179.660004
160.615112,179.699997
160.256363,179.110001
163.529526,181.169998
164.444183,182.199997
166.757843,181.929993
168.703705,186.830002
169.008621,187.949997
169.277618,189.110001
169.788788,188.759995
169.465866,188.789993
169.752853,189.089996
169.476837,188.899994
170.268234,188.880005
170.8797,189.919998
171.392227,189.929993
172.030792,191.089996
171.563065,190.929993
171.931885,190.830002
172.120697,191.970001
172.570343,191.839996
172.426514,191.910004
172.858093,192.479996
173.100861,192.160004
175.789734,192.470001
176.509216,195.830002
177.77713,196.440002
178.127853,197.839996
179.161957,198.960007
178.181778,198.970001
178.649399,198.539993
178.615128,198.699997
178.984665,198.300003
179.723694,199.160004
179.489365,199.429993
179.318115,199.100006
179.390167,198.960007
179.534378,199.160004
178.516068,199.520004
178.43486,197.990005
178.002289,198.25
178.822449,198.910004
179.480286,198.759995
179.119888,198.949997
179.804718,198.729996
179.12883,199.089996
178.804382,198.720001
179.642593,198.630005
179.119888,198.880005
179.074738,198.910004
178.525009,198.270004
178.398849,198.080002
177.795029,198.029999
178.582504,197.529999
178.420212,197.860001
179.376419,197.789993
180.801788,200.009995
181.072388,200.600006
180.991226,200.690002
179.863586,199.830002
178.943436,198.720001
179.187012,199.130005
179.168945,198.160004
180.765701,199.580002
180.675491,200.029999
180.946121,200.889999
180.88295,200.5
181.974564,200.820007
182.894699,202.300003
184.211761,203.320007
185.086807,204.059998
186.17836,205.389999
186.268585,206.550003
186.233276,205.029999
187.309753,206.559998
187.653488,206.729996
187.988251,208.059998
188.087677,207.080002
188.413269,207.729996
188.132904,208.110001
190.882843,209.919998
189.860626,211.190002
189.878723,210.059998
189.489685,209.259995
189.209335,209.210007
188.702789,209.580002
188.757065,208.740005
189.191238,209.690002
189.001328,209.130005
188.639465,208.570007
189.58017,208.830002
189.453644,210.169998
189.297729,209.529999
189.25235,208.850006
187.022781,209.330002
187.077225,205.960007
186.986542,206.029999
186.478943,206.580002
186.007736,204.179993
187.3853,205.080002
186.986542,206.529999
187.575623,206.300003
187.013763,206.720001
186.932144,206.520004
187.294693,206.020004
186.941147,207.589996
187.113388,206.449997
187.049973,206.190002
187.059067,206.490005
187.004669,206.220001
186.406494,206.300003
185.228241,205.339996
186.859589,204.929993
185.871735,205.360001
184.756989,205.259995
186.433685,204.350006
186.190536,205.509995
188.122757,207.330002
190.209137,208.949997
190.018738,209.809998
190.100327,209.729996
189.664932,209.630005
189.51973,209.490005
189.710281,209.100006
189.791885,209.130005
189.764725,209.649994
190.290848,209.070007
190.426895,209.699997
190.154694,210.139999
190.027679,209.190002
189.846329,209.139999
189.601364,208.970001
190.435974,209.399994
190.454147,210.320007
187.297302,208.119995
187.74173,206.029999
189.031891,206.75
189.832535,208.320007
190.260178,209.100006
190.896988,209.320007
191.588425,210.520004
191.552078,210.539993
191.251877,210.210007
191.06073,210.410004
192.334503,210.270004
192.798523,211.449997
192.752991,211.860001
192.30719,211.330002
192.625595,211.690002
192.752991,211.619995
193.489975,212.149994
193.244278,212.460007
194.126801,212.800003
194.554474,213.779999
194.418015,212.889999
194.65863,213.330002
195.898254,214.360001
195.424286,214.889999
194.959457,214.649994
194.813507,214.080002
